"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-18","0.00","49","64","38"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-19","0.00","50",,"38"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-20","0.00","51","65","39"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-21","0.00","51","66","41"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-22","0.00","51","69",
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-23","0.00","49","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-24","0.00","49","63",
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-25","0.00","47",,
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-26","0.00","45","60","34"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-27",,"45",,
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-28","0.00","46",,
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-29","0.00","47","65","34"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-30","0.00","48","64","34"
"NP000444540","KATHMANDU AIRPORT, NP","2019-12-31","0.00","48",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-01","0.00","49","65",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-02","0.00","51","64","40"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-03",,"46",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-04",,"47",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-05","0.00","46","58",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-06","0.00","47","61",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-07","0.00","50","62","40"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-08","0.09","48",,"44"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-09","0.06","48","57","43"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-10","0.00","49","60",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-11","0.00","49",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-12","0.00","50","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-13","0.00","52","67","38"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-14","0.00","53","68","40"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-15","0.00","53","70","41"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-16","0.00","51",,"41"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-17","1.89","47",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-18","1.26","49",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-19","0.00","47","66","37"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-20","0.00","47","63",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-21","0.00","47",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-22","0.00","49","66","35"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-23","0.00","48","65","35"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-24","0.00","47","60","37"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-25","0.00","49",,"36"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-26","0.00","48","62",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-27","0.00","49","64","37"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-28",,"51",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-29","0.00","53","69",
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-30","0.00","50","67","39"
"NP000444540","KATHMANDU AIRPORT, NP","2020-01-31","0.00","51","65","39"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-01","0.00","51","64",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-02","0.00","49","62",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-03","0.00","49","64","38"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-04","0.00","50","63","38"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-05","0.00","49",,"39"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-06","0.00","50","63","39"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-07","0.00","51","65","40"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-08","0.00","49","65",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-09","0.00","49",,"37"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-10","0.00","51",,"36"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-11","0.00","52","68","38"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-12","0.00","53","70","41"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-13","0.00","55","72","41"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-14","0.00","56","71","43"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-15","0.00","57","68","48"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-16","0.00","58","72","50"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-17","0.00","58","70",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-18","0.00","58",,"46"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-19","0.00","58","68",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-20","0.00","57","69","50"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-21","0.00","55","63","49"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-22","0.25","57","72",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-23","0.00","56","73",
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-24","0.00","55","72","43"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-25","0.00","54","72","44"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-26","0.29","51",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-27","0.08","55",,"46"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-28","0.00","57","72","45"
"NP000444540","KATHMANDU AIRPORT, NP","2020-02-29","0.00","58","76","45"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-01","0.00","58","74","46"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-02","0.00","56","74","46"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-03","0.00","58","74","45"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-04","0.00","58","74",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-05","0.00","58","73","45"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-06","0.02","58","74","49"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-07","0.32","51","61",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-08","0.00","55","72","41"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-09","0.00","59","77",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-10","0.00","61","76",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-11","0.00","61","80","49"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-12","0.00","63","80","47"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-13","0.00","55",,"50"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-14","0.00","54",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-15","0.00","58","76",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-16","0.00","59","76","44"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-17","0.00","60",,"47"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-18","0.00","60","78","48"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-19",,"61",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-20",,"61",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-21",,"58",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-22",,"59",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-23","0.53","58","73",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-24","0.35","62",,"49"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-25","0.00","64","80","54"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-26","0.00","67","82","54"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-27","0.00","69","85","56"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-28","0.13","67","84",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-29","0.00","67","86","51"
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-30","0.00","66","84",
"NP000444540","KATHMANDU AIRPORT, NP","2020-03-31","1.00","67","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-01","0.03","63","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-02","0.03","65","82","50"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-03","0.00","65","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-04","0.00","65","82","51"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-05","0.00","65","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-06","0.00","67","83","51"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-07","0.00","67","83","53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-08","0.00","67","84",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-09","0.00","67","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-10","0.00","67","84","51"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-11","0.04","64","82","54"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-12","0.01","69","83","53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-13","0.00","71","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-14","0.08","69","83","59"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-15","0.05","70","83","58"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-16","0.00","68",,"60"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-17","0.08","68","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-18","0.15","66","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-19","0.00","66","84","54"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-20","0.06","66","83","53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-21","0.67","60","76",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-22","0.37","60","73","53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-23","0.16","61","74","53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-24","0.04","62",,"53"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-25","1.09","63",,"57"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-26","0.98","64",,"56"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-27","0.18","63","77",
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-28","0.00","64","79","55"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-29","0.15","64","78","56"
"NP000444540","KATHMANDU AIRPORT, NP","2020-04-30","0.01","67","80","56"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-01","0.17","65","71",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-02","0.01","68","78","60"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-03","0.00","68","80","62"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-04","0.32","64","73",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-05","0.00","64","81","56"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-06","0.20","65",,"54"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-07","0.38","59","76",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-08","0.00","66","80","50"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-09","0.00","70","82","57"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-10","0.01","66","78",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-11","0.01","66",,"57"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-12","0.00","69","81","58"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-13","0.00","72","84","60"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-14","0.00","74",,"63"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-15","0.01","73","85","66"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-16","0.00","74","87","64"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-17","0.00","75","89",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-18","0.00","74","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-19","0.01","73","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-20","0.00","72","87","61"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-21","0.00","74","86","65"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-22","0.00","75",,"69"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-23","0.00","74","85","68"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-24","0.00","76","89","66"
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-25","0.04","74","90",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-26","1.13","68","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-27","0.78","66","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-28","0.00","71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-29",,"69",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-30",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-05-31",,"70",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-01",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-02",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-03",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-04",,"69",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-05",,"66",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-06",,"69",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-07",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-08",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-09",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-10",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-11",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-12",,"78",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-13",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-14",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-15",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-16",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-17",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-18",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-19",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-20",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-21",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-22",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-23",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-24",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-25",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-26",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-27",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-28",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-29",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-06-30",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-01",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-02",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-03",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-04",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-05",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-06",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-07",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-08",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-09",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-10",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-11",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-12",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-13",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-14",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-15",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-16",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-17",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-18",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-19",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-20",,"70",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-21",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-22",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-23",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-24",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-25",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-26",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-27",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-28",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-29",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-30",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-07-31",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-01",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-02",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-03",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-04",,"79",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-05",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-06",,"78",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-07",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-08",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-09",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-10",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-11",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-12",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-13",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-14",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-15",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-16",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-17",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-18",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-19",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-20",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-21",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-22",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-23",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-24",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-25",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-26",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-27",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-28",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-29",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-30",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-08-31",,"77",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-01",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-02",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-03",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-04",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-05",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-06",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-07",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-08",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-09",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-10",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-11",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-12",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-13",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-14",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-15",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-16",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-17",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-18",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-19",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-20",,"76",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-21",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-22",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-23",,"68",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-24",,"67",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-25",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-26",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-27",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-28",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-29",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-09-30",,"75",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-01",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-02",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-03",,"74",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-04",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-05",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-06",,"73",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-07",,"72",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-08",,"71",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-09","0.00","71","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-10","0.00","72","86",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-11","0.00","72","86",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-12","0.00","73","86",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-13","0.00","72","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-14","0.00","72","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-15","0.00","72","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-16","0.00","72","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-17","0.00","72","86",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-18","0.00","71","85",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-19","0.00","71","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-20","0.00","70","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-21",,"68",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-22","0.00","69","81",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-23",,"67",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-24",,"67",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-25","0.00","67","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-26","0.00","67","81",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-27","0.00","65","80",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-28","0.00","65","79",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-29","0.00","65","81",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-30","0.00","67","84",
"NP000444540","KATHMANDU AIRPORT, NP","2020-10-31","0.00","68","83",
"NP000444540","KATHMANDU AIRPORT, NP","2020-11-01","0.00","67","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-11-02","0.00","66","82",
"NP000444540","KATHMANDU AIRPORT, NP","2020-11-03",,"66",,
"NP000444540","KATHMANDU AIRPORT, NP","2020-11-04","0.01","64","81",
"NP000444540","KATHMANDU AIRPORT, NP","2020-11-05","0.00","63","77",
